,folder,art_movement,jpeg,image_name,scrape_state
12512,train,Classicismo,https://www.copia-di-arte.com/kunst/pierre_joseph_redoute/crimson_double_sweet_briar_yo_hi.jpg,pierre_joseph_redoute-new_crimson_double_sweet_briar_of_new_,saved
12513,validation,Espressionismo,https://www.copia-di-arte.com/kunst/lovis_corinth/professor_paul_hans_ohmert_por.jpg,lovis_corinth-professor_paul_hans_ohmert_portraitstudie,saved
12514,train,Barocco,https://www.copia-di-arte.com/kunst/bartolome_esteban_murillo/fray_ginepero_poor_man_hi.jpg,bartolome_esteban_perez_murillo-fray_ginepero_and_the_poor_m,saved
12515,train,Impressionismo,https://www.copia-di-arte.com/kunst/arthur_hacker/cloud_hi.jpg,arthur_hacker-the_cloud,saved
12516,train,Arte concreta figurativa,https://www.copia-di-arte.com/kunst/olege_kouvaev/rendezvous.jpg,olege_kouvaev-rendezvous,saved
12517,train,Impressionismo,https://www.copia-di-arte.com/kunst/gustave_caillebotte//1-Baigneurs.jpg,gustave_caillebotte-untitled_2849,saved
12518,validation,Espressionismo,https://www.copia-di-arte.com/kunst/paula_modersohn_becker_87/otto_modersohn_mit_pfeife.jpg,paula_modersohnbecker-um_2850,saved
12519,train,Espressionismo,https://www.copia-di-arte.com/kunst/marianne_von_werefkin/1003969.jpg,marianne_von_werefkin-the_beer_garden,saved
12520,train,Barocco,https://www.copia-di-arte.com/kunst/rembrandt_harmensz_van_rijn/young_man_girl_playing_cards_hi.jpg,rembrandt_van_rijn-a_young_man_and_a_girl_playing_cards,saved
12521,validation,Rinascimento,https://www.copia-di-arte.com/kunst/lucas_cranach_d_ae//Elector-of-Saxony.jpg,lucas_cranach_il_vecchio-portrait_of_john_i_the_steadfast_el,saved
12522,train,Barocco,https://www.copia-di-arte.com/kunst/noartist/b/baltasar_carlos_and_dwarf__vel.jpg,diego_rodriguez_de_silva_y_velazquez-baltasar_carlos_and_dwa,saved
12523,validation,Post-impressionismo,https://www.copia-di-arte.com/kunst/pierre_auguste_renoir/gabrielle_jewellery_hi.jpg,pierreauguste_renoir-gabrielle_with_jewellery,saved
12524,train,Romanticismo,https://www.copia-di-arte.com/kunst/caspar_david_friedrich//Der-Watzmann.jpg,caspar_david_friedrich-the_watzmannum,saved
12525,train,Rinascimento,https://www.copia-di-arte.com/kunst/albrecht_duerer/heiliger_hieronymus_im_gehaeus.jpg,albrecht_duerer-saint_jerome_in_his_cell_2851,saved
12526,train,Espressionismo,https://www.copia-di-arte.com/kunst/egon_schiele//totes-Maedchen.jpg,egon_schiele-totes_madchen,saved
12527,train,Barocco,https://www.copia-di-arte.com/kunst/noartist/t/teniers_temptation_of_saint_an.jpg,david_teniers-teniers_temptation_of_saint_anthony,saved
12528,train,Rinascimento,https://www.copia-di-arte.com/kunst/tizian_eigentl_tiziano_vercel/dre124679.jpg,tiziano_alias_tiziano_vercellioca-anatomical_studyth,saved
12529,test,Rinascimento,https://www.copia-di-arte.com/kunst/lucas_cranach_d_ae/madonna_unter_dem_apfelbaum.jpg,lucas_cranach_il_vecchio-the_virgin_and_child_under_an_apple,saved
12530,train,Espressionismo,https://www.copia-di-arte.com/kunst/ernst_ludwig_kirchner/zwei-damen.jpg,ernst_ludwig_kirchner-two_women_at_the_cafe,saved
12531,train,Barocco,https://www.copia-di-arte.com/kunst/sir_anthonis_van_dyck/pentecost.jpg,sir_anthonis_van_dyck-pentecost,saved
12532,train,Romanticismo,https://www.copia-di-arte.com/kunst/joseph_wrightofderby/sunset_coast_near_naples_hi.jpg,joseph_wright_of_derby-sunset_on_the_coast_near_naples,saved
12533,train,Barocco,https://www.copia-di-arte.com/kunst/sir_anthonis_van_dyck/sir_endimion_porter_van_dyck_hi.jpg,sir_anthonis_van_dyck-sir_endimion_porter_und_van_dyck,saved
12534,validation,Post-impressionismo,https://www.copia-di-arte.com/kunst/frits_thaulow/river_landscape_cbr43398_hi.jpg,frits_thaulow-river_landscape,saved
12535,test,Arte concreta figurativa,https://www.copia-di-arte.com/kunst/philippe_flohic/nu_66.jpg,philippe_flohic-nu_2853,saved
12536,train,Espressionismo,https://www.copia-di-arte.com/kunst/wassily_kandinsky/sketch_for_composition_ii.jpg,wassily_kandinsky-skizze_zu_composition_ii,saved
12537,train,Barocco,https://www.copia-di-arte.com/kunst/georges_de_la_tour_471/heilige_thomas_hi.jpg,georges_de_la_tour-saint_thomas_2854,saved
12538,train,Post-impressionismo,https://www.copia-di-arte.com/kunst/pierre_bonnard/paris_le_pont_des_arts.jpg,pierre_bonnard-paris_le_pont_des_arts,saved
12539,train,Arte concreta figurativa,https://www.copia-di-arte.com/kunst/philippe_flohic/visage-d-afrique-2.jpg,philippe_flohic-visage_d_afrique_2855,saved
12540,train,Romanticismo,https://www.copia-di-arte.com/kunst/joseph_wrightofderby/self_portrait_age_bal72364_hi.jpg,joseph_wright_of_derby-self_portrait_at_the_age_of_about_for,saved
12541,train,Arte concreta figurativa,https://www.copia-di-arte.com/kunst/philippe_flohic/fesses.jpg,philippe_flohic-fesses_2856,saved
12542,train,Espressionismo,https://www.copia-di-arte.com/kunst/wassily_kandinsky/komposition-zwecklos.jpg,wassily_kandinsky-komposition_zwecklos,saved
12543,train,Espressionismo,https://www.copia-di-arte.com/kunst/otto_mueller/maedchen_im_walde_hi.jpg,otto_mueller-two_girls_in_the_woods,saved
12544,train,Espressionismo,https://www.copia-di-arte.com/kunst/lesser_ury/nchtliche_impressionen_mit_dro.jpg,lesser_ury-nachtliche_impressionen_mit_droschke_vor_lokomoti,saved
12545,train,Post-impressionismo,https://www.copia-di-arte.com/kunst/pierre_bonnard/portraet_des_malers_im_roten_morgenmantel.jpg,pierre_bonnard-portrait_of_the_painter_in_a_red_dressing_gow,saved
12546,test,Post-impressionismo,https://www.copia-di-arte.com/kunst/paul_gauguin//Frauen-auf-Tahiti.jpg,paul_gauguin-donne_a_tahiti,saved
12547,train,Romanticismo,https://www.copia-di-arte.com/kunst/ferdinand_victor_eugene_delacr/die_beiden_foscari.jpg,ferdinand_victor_eugene_delacroix-the_two_foscari,saved
12548,train,Rinascimento,https://www.copia-di-arte.com/kunst/albrecht_duerer/walross.jpg,albrecht_duerer-wafrus,saved
12549,train,Classicismo,https://www.copia-di-arte.com/kunst/pierre_joseph_redoute/Haselnuss.jpg,pierre_joseph_redoute-haselnuss_redoute,saved
12550,train,Post-impressionismo,https://www.copia-di-arte.com/kunst/pierre_bonnard/der_folding_screen__4_panels1.jpg,pierre_bonnard-the_folding_screen_panels_2861,saved
12551,train,Arte concreta figurativa,https://www.copia-di-arte.com/kunst/timothy_easton_1/first_light_1994_oil_on_canvas.jpg,timothy_easton-first_light_oil_on_canvas,saved
12552,train,Classicismo,https://www.copia-di-arte.com/kunst/johann_ziegler/mainzansicht.jpg,johann_ziegler-mainz_view,saved
12553,train,Impressionismo,https://www.copia-di-arte.com/kunst/edgar_degas_641/der_maler_edouard_manet_mit_se.jpg,edgar_degas-the_painter_edouard_manet_with_his_wife_suzanne,saved
12554,train,Impressionismo,https://www.copia-di-arte.com/kunst/claude_monet//Nympheas_.jpg,claude_monet-nympheas_2862,saved
12555,validation,Impressionismo,https://www.copia-di-arte.com/kunst/paul_cezanne/bildnis_des_louis_auguste_czan.jpg,paul_cezanne-the_painters_father_louisauguste_cezanne,saved
12556,train,Barocco,https://www.copia-di-arte.com/kunst/peter_paul_rubens/the_libyan_sibyl_after_michang.jpg,peter_paul_rubens-the_libyan_sibyl_after_michangelo_buonarro,saved
12557,train,Arte concreta figurativa,https://www.copia-di-arte.com/kunst/knowles_james/knowles-james-primavera-seise-knowles.jpg,james_knowles-primavera_seise,saved
12558,train,Classicismo,https://www.copia-di-arte.com/kunst/nicolas_poussin/bacchanalian_scene_hi.jpg,nicolas_poussin-bacchanalian_scene,saved
12559,validation,Arte concreta figurativa,https://www.copia-di-arte.com/kunst/knowles_james/distantmemoriesofasummersdaylowres.jpg,james_knowles-distant_memories_of_a_summers_day,saved
12560,validation,Romanticismo,https://www.copia-di-arte.com/kunst/caspar_david_friedrich/klosterfriedhof-im-schnee.jpg,caspar_david_friedrich-bruciato_nel_cimitero_del_chiostro_ne,saved
12561,train,Post-impressionismo,https://www.copia-di-arte.com/kunst/alexander_koester/1017259.jpg,alexander_koester-mare_a_brixen,saved
12562,validation,Barocco,https://www.copia-di-arte.com/kunst/rembrandt_hamerszoon_van_rijn/christus_im_hause_von_martha_u.jpg,rembrandt_van_rijn-christ_conversing_with_martha_and_mary,saved
12563,validation,Post-impressionismo,https://www.copia-di-arte.com/kunst/paul_gauguin/garten_im_schnee.jpg,paul_gauguin-the_snow_garden,saved
12564,train,Impressionismo,https://www.copia-di-arte.com/kunst/claude_monet/einholen-eines-bootes.jpg,claude_monet-einholen_eines_bootes_honfleur,saved
12565,validation,Rinascimento,https://www.copia-di-arte.com/kunst/michelangelo_buonarroti/architectural_studies_c1538-50_hi.jpg,michelangelo_buonarroti-architectural_studies_black_chalk_on,saved
12566,train,Arte concreta figurativa,https://www.copia-di-arte.com/kunst/trevor_neal/horizon_3_2006_oil_on_board.jpg,trevor_neal-horizon_oil_on_board,saved
12567,train,Romanticismo,https://www.copia-di-arte.com/kunst/noartist/w/wturner_aldborough_suffolk.jpg,william_turner-wturner_aldborough_suffolk,saved
12568,train,Post-impressionismo,https://www.copia-di-arte.com/kunst/noartist/r/renoir_the_swing.jpg,pierreauguste_renoir-renoir_the_swing,saved
12569,train,Rinascimento,https://www.copia-di-arte.com/kunst/vittore_carpaccio/ein_philosoph_mit_der_feder_in.jpg,vittore_carpaccioum-a_philosopher_with_a_pen_in_his_hand,saved
12570,test,Barocco,https://www.copia-di-arte.com/kunst/peter_paul_rubens/medici_cycle_marie_1573_1642_hi.jpg,peter_paul_rubens-the_medici_cycle_marie_de_medici_escaping_,saved
12571,train,Espressionismo,https://www.copia-di-arte.com/kunst/alexej_von_jawlensky/lisa-kuemmel.jpg,alexej_von_jawlensky-bildnis_lisa_kummel,saved
12572,train,Romanticismo,https://www.copia-di-arte.com/kunst/ferdinand_victor_eugene_delacr/reiter_von_einem_jaguar_angegr.jpg,ferdinand_victor_eugene_delacroix-rider_attacked_by_a_jaguar,saved
12573,train,Barocco,https://www.copia-di-arte.com/kunst/sir_anthonis_van_dyck/charles_pferde_hi.jpg,sir_anthonis_van_dyck-charles_l_to_horse,saved
12574,train,Barocco,https://www.copia-di-arte.com/kunst/peter_paul_rubens/thomas_howard_1585_1646_2nd_e_hi.jpg,peter_paul_rubens-thomas_howard_nd_earl_of_arundel_pencil_pe,saved
12575,train,Espressionismo,https://www.copia-di-arte.com/kunst/wassily_kandinsky/1-komposition.jpg,wassily_kandinsky-composition_viii,saved
12576,validation,Arte concreta figurativa,https://www.copia-di-arte.com/kunst/sugai/aronangel_raphael.jpg,sugai_yumi-aronangel_raphael,saved
12577,validation,Espressionismo,https://www.copia-di-arte.com/kunst/wassily_kandinsky/kandinsky-two-ovals.jpg,wassily_kandinsky-two_ovals_composition,saved
12578,test,Post-impressionismo,https://www.copia-di-arte.com/kunst/pierre_bonnard/frau_auf_einem_blauen_sofa.jpg,pierre_bonnard-woman_on_a_blue_sofa,saved
12579,train,Barocco,https://www.copia-di-arte.com/kunst/gerrit_van_honthorst/the_tooth_extractor.jpg,gerrit_van_honthorst-the_tooth_extractor,saved
12580,validation,Rinascimento,https://www.copia-di-arte.com/kunst/lucas_cranach_d_ae/das_goldene_zeitalter_detail-2.jpg,lucas_cranach_il_vecchio-the_golden_age_detail_2864,saved
12581,train,Barocco,https://www.copia-di-arte.com/kunst/sir_anthonis_van_dyck/trunkene_silen_2-M120-S1-1620-50_hi.jpg,sir_anthonis_van_dyck-der_trunkene_silen,saved
12582,train,Romanticismo,https://www.copia-di-arte.com/kunst/jean_baptiste_camille_corot/the_woman_with_the_pearl_c1842_hi.jpg,jeanbabtistecamille_corot-the_woman_with_the_pearl_oil_on_ca,saved
12583,train,Espressionismo,https://www.copia-di-arte.com/kunst/ernst_ludwig_kirchner/elkirchnerdamenportraitgerdamh.jpg,ernst_ludwig_kirchner-untitled_2865,saved
12584,train,Espressionismo,https://www.copia-di-arte.com/kunst/edvard_munch_11004/andreas-am-fenster_munch.jpg,edvard_munch-andreas_by_the_window,saved
12585,train,Rinascimento,https://www.copia-di-arte.com/kunst/raffael_eigntl_rafaello_santi/ch36663.jpg,raffaello_raffaello_sanzio-studies_of_a_mans_head_and_hand_j,saved
12586,validation,Espressionismo,https://www.copia-di-arte.com/kunst/noartist/s/studie_zu_improvisation_3_reit.jpg,wassily_kandinsky-study_for_improvisation_2866,saved
12587,train,Romanticismo,https://www.copia-di-arte.com/kunst/ferdinand_victor_eugene_delacr/sterbende_valentin_hi.jpg,ferdinand_victor_eugene_delacroix-dying_valentinum,saved
12588,train,Impressionismo,https://www.copia-di-arte.com/kunst/edgar_degas_641/pferderennen_hi.jpg,edgar_degas-before_the_horseracing,saved
12589,validation,Rinascimento,https://www.copia-di-arte.com/kunst/albrecht_duerer/trintperg.jpg,albrecht_duerer-trintperg_the_dosstriento_at_trient,saved
12590,train,Classicismo,https://www.copia-di-arte.com/kunst/jean_leon_gerome/schwimmbad-in-einem-harem.jpg,jeanleon_gerome-pool_in_a_harem,saved
12591,validation,Rinascimento,https://www.copia-di-arte.com/kunst/tizian_eigentl_tiziano_vercel/baccanal_tizian.jpg,tiziano_alias_tiziano_vercellioca-baccanal_or_the_andrier,saved
12592,train,Post-impressionismo,https://www.copia-di-arte.com/kunst/pierre_bonnard/au_theater.jpg,pierre_bonnard-au_theatre,saved
12593,train,Impressionismo,https://www.copia-di-arte.com/kunst/edgar_degas_641/dancers_resting_mfa167711_hi.jpg,edgar_degas-two_dancers_resting_stel,saved
12594,train,Classicismo,https://www.copia-di-arte.com/kunst/francois_pascal_simon_gerard_293/portrait_madame_pleigne_hi.jpg,francois_pascal_simon_gerard-portrait_of_madame_de_la_pleign,saved
12595,train,Rinascimento,https://www.copia-di-arte.com/kunst/albrecht_duerer/Adam-und-Eva.jpg,albrecht_duerer-adamo_ed_eva,saved
12596,train,Classicismo,https://www.copia-di-arte.com/kunst/nicolas_poussin/portrait_artist_hi.jpg,nicolas_poussin-portrait_of_the_artist,saved
12597,train,Classicismo,https://www.copia-di-arte.com/kunst/noartist/s/spaendoncea_tamarandiforia__re_1.jpg,pierre_joseph_redoute-spaendoncea_tamarandiforia_redoute,saved
12598,train,Arte concreta figurativa,https://www.copia-di-arte.com/kunst/vincent_yorke/mr_justice_moses_with_his_cler.jpg,vincent_yorke-mr_justice_moses_with_his_clerk,saved
12599,train,Barocco,https://www.copia-di-arte.com/kunst/rembrandt_hamerszoon_van_rijn/Der-Apotheker-Abraham-Francen.jpg,rembrandt_van_rijn-der_apotheker_abraham_francen,saved
12600,train,Romanticismo,https://www.copia-di-arte.com/kunst/theodore_gericault/study_hand_xir180692_hi.jpg,jean_louis_theodore_gericault-study_of_a_hand,saved
12601,train,Rinascimento,https://www.copia-di-arte.com/kunst/lucas_cranach_d_ae/portraet_von_johann_des_bestae.jpg,lucas_cranach_il_vecchio-portrait_of_john_of_saxony,saved
12602,validation,Espressionismo,https://www.copia-di-arte.com/kunst/lesser_ury/mdchen_mit_hund.jpg,lesser_ury-madchen_mit_hund,saved
12603,train,Rinascimento,https://www.copia-di-arte.com/kunst/albrecht_duerer/weiherhauuschen.jpg,albrecht_duerer-house_at_fishpond,saved
12604,train,Post-impressionismo,https://www.copia-di-arte.com/kunst/joaquin_sorolla_y_bastida/portrait_maria_guerrero_actre_hi.jpg,joaquin_sorolla-portrait_of_maria_guerrero_actress_and_direc,saved
12605,train,Impressionismo,https://www.copia-di-arte.com/kunst/paul_cezanne/totenkopf-und-kanne.jpg,paul_cezanne-skull_and_jug,saved
12606,train,Post-impressionismo,https://www.copia-di-arte.com/kunst/henri_de_toulouse_lautrec_736/die_saengerin_yvette_guilbert.jpg,henri_de_toulouselautrec-the_singer_yvette_guilbert,saved
12607,test,Impressionismo,https://www.copia-di-arte.com/kunst/paul_cezanne/village_road_auvers_hi.jpg,paul_cezanne-the_village_road_auvers,saved
12608,train,Barocco,https://www.copia-di-arte.com/kunst/jacob_jordaens/old_sing_young_pipe_hi.jpg,jacob_jordaens-as_the_old_sing_the_young_pipe,saved
12609,train,Arte concreta figurativa,https://www.copia-di-arte.com/kunst/karen_armitage/chrysanthemum_white_and_aprico.jpg,karen_armitage-chrysanthemum_white_and_apricot,saved
12610,train,Arte concreta figurativa,https://www.copia-di-arte.com/kunst/lincoln_seligman/coconut_sri_lanka.jpg,lincoln_seligman-coconut_sri_lanka_2867,saved
12611,validation,Post-impressionismo,https://www.copia-di-arte.com/kunst/henri_de_toulouse-lautrec/misianatanson-3.jpg,henri_de_toulouselautrec-misia_nathanson_2868,saved
12612,train,Espressionismo,https://www.copia-di-arte.com/kunst/edvard_munch_11004/the_white_night.jpg,edvard_munch-the_white_night,saved
12613,validation,Arte concreta figurativa,https://www.copia-di-arte.com/kunst/lincoln_seligman_1/young_buddhist_monk_and_gong_b.jpg,lincoln_seligman-young_buddhist_monk_and_gong_bhutan_2869,saved
12614,validation,Romanticismo,https://www.copia-di-arte.com/kunst/jean_babtiste_camille_corot/flesselles_strasse_mit_bauer_u.jpg,jeanbabtistecamille_corot-flesselles_strae_mit_bauer_und_kuh,saved
12615,train,Classicismo,https://www.copia-di-arte.com/kunst/johann_heinrich_fuessli/drei-kurtisanen.jpg,johann_heinrich_fussli-three_kurtisanen_back_the_works_resti,saved
12616,train,Classicismo,https://www.copia-di-arte.com/kunst/nicolas_poussin/landschaft_mit_rastenden_reise.jpg,nicolas_poussin-landscape_with_travellers_resting,saved
12617,train,Rinascimento,https://www.copia-di-arte.com/kunst/lucas_cranach_d_ae/portraet_eines_saechsischen_pr.jpg,lucas_cranach_il_vecchio-portrait_of_a_prince_of_saxony,saved
12618,train,Espressionismo,https://www.copia-di-arte.com/kunst/wassily_kandinsky/white_oval.jpg,wassily_kandinsky-white_oval_2870,saved
12619,validation,Impressionismo,https://www.copia-di-arte.com/kunst/paul_cezanne/madame_cezanne_with_a_yellow_a.jpg,paul_cezanne-madame_cezanne_with_a_yellow_armchair,saved
12620,test,Post-impressionismo,https://www.copia-di-arte.com/kunst/pierre_auguste_renoir/ball_moulin_galette_detail_se__hi.jpg,pierreauguste_renoir-ball_at_the_moulin_de_la_galette_detail_2871,saved
12621,train,Espressionismo,https://www.copia-di-arte.com/kunst/paula_modersohn_becker_87/anbetung_der_drei_koenige.jpg,paula_modersohnbecker-untitled_2872,saved
12622,train,Classicismo,https://www.copia-di-arte.com/kunst/pierre_joseph_redoute/anemone-simplex.jpg,pierre_joseph_redoute-anemone_simplex_redoute,saved
12623,train,Impressionismo,https://www.copia-di-arte.com/kunst/berthe_morisot/portrait.jpg,berthe_morisot-portrait_of_julie_manet_holding_a_book,saved
12624,train,Rinascimento,https://www.copia-di-arte.com/kunst/lucas_cranach_d_ae/9_gebot_du_sollst_begehren_na_hi.jpg,lucas_cranach_il_vecchio-das_gebot_du_sollst_nicht_begehren_,saved
12625,test,Rinascimento,https://www.copia-di-arte.com/kunst/albrecht_durer/portrait_oswolt_krel_hi.jpg,albrecht_duerer-portrait_of_oswolt_krel,saved
12626,train,Romanticismo,https://www.copia-di-arte.com/kunst/caspar_david_friedrich/gebuesch_im_schnee.jpg,caspar_david_friedrich-cespugli_nella_neve,saved
12627,train,Post-impressionismo,https://www.copia-di-arte.com/kunst/pierre_auguste_renoirarenoirweiblichesbildnismargot_hi.jpg,pierreauguste_renoir-arenoir_portrait_dit_de_margot,saved
12628,test,Rinascimento,https://www.copia-di-arte.com/kunst/vittore_carpaccio/predigt-des-hl-stephanus-vor-den-toren-jerusalems.jpg,vittore_carpaccioum-st_stephen_preachingum,saved
12629,train,Post-impressionismo,https://www.copia-di-arte.com/kunst/pierre_auguste_renoir/young_girls.jpg,pierreauguste_renoir-giovanne_ragazze_in_campagna,saved
12630,test,Impressionismo,https://www.copia-di-arte.com/kunst/noartist/v/vvgogh_wheat_field__drawing__1.jpg,vincent_van_gogh-vvgogh_wheat_field_drawing,saved
12631,validation,Espressionismo,https://www.copia-di-arte.com/kunst/ernst_ludwig_kirchner/kaffeetisch.jpg,ernst_ludwig_kirchner-untitled_2874,saved
12632,train,Impressionismo,https://www.copia-di-arte.com/kunst/vincent_van_gogh/portrait_young_girl_bal126070_hi.jpg,vincent_van_gogh-portrait_of_a_young_girl,saved
12633,train,Rinascimento,https://www.copia-di-arte.com/kunst/albrecht_duerer//Rhinocerus.jpg,albrecht_duerer-il_rinoceronte,saved
12634,train,Rinascimento,https://www.copia-di-arte.com/kunst/titian_639/entombment_christ_xjl61740_hi.jpg,tiziano_alias_tiziano_vercellioca-the_entombment_of_christ_2875,saved
12635,validation,Arte concreta figurativa,https://www.copia-di-arte.com/kunst/timothy_easton_1/Above-the-Blue-Irises-Easton-Timothy.jpg,timothy_easton-above_the_blue_irises_oil_on_canvas,saved
12636,train,Espressionismo,https://www.copia-di-arte.com/kunst/august_macke_726/Self-portrait.jpg,august_macke-selfportrait,saved
12637,train,Arte concreta figurativa,https://www.copia-di-arte.com/kunst/karen_armitage/anemones.jpg,karen_armitage-anemones_oil_on_canvas,saved
12638,validation,Classicismo,https://www.copia-di-arte.com/kunst/johann_heinrich_fuessli/lady_macbeth_sleepwalking_hi.jpg,johann_heinrich_fussli-lady_macbeth_sleepwalking,saved
12639,validation,Espressionismo,https://www.copia-di-arte.com/kunst/egon_schiele/liebespaar-2.jpg,egon_schiele-lovers_2876,saved
12640,train,Impressionismo,https://www.copia-di-arte.com/kunst/noartist/v/van_gogh_after_edelacroix_piet.jpg,vincent_van_gogh-van_gogh_after_edelacroix_pieta,saved
12641,train,Rinascimento,https://www.copia-di-arte.com/kunst/lucas_cranach_d_ae/judith_phd29386_hi.jpg,lucas_cranach_il_vecchio-judith,saved
12642,train,Barocco,https://www.copia-di-arte.com/kunst/david_teniers/garten_armida_hi.jpg,david_teniers-the_garden_of_the_armida,saved
12643,validation,Espressionismo,https://www.copia-di-arte.com/kunst/wassily_kandinsky/1-sign.jpg,wassily_kandinsky-sign,saved
12644,validation,Romanticismo,https://www.copia-di-arte.com/kunst/caspar_david_friedrich/ruine_eldena.jpg,caspar_david_friedrich-rovina_eldena_nelle_montagne_dei_sude,saved
12645,validation,Post-impressionismo,https://www.copia-di-arte.com/kunst/pierre_auguste_renoir/medallion_portrait_claude_ren_hi.jpg,pierreauguste_renoir-medallion_portrait_of_claude_renoir,saved
12646,train,Romanticismo,https://www.copia-di-arte.com/kunst/alexander_andrejewitsch_iwanow/apollon-hyazinth-und-kyparissos-singend-iwanow.jpg,alexander_andrejewitsch_iwanow-apollo_hyacinth_and_cyparissu,saved
12647,validation,Arte concreta figurativa,https://www.copia-di-arte.com/kunst/hilary_jones/the_carpenters_cat.jpg,hilary_jones-the_carpenters_cat,saved
12648,validation,Rinascimento,https://www.copia-di-arte.com/kunst/michelangelo_buonarroti_1/study_for_the_last_judgement_f.jpg,michelangelo_buonarroti-study_for_the_last_judgement_for_ver,saved
12649,validation,Espressionismo,https://www.copia-di-arte.com/kunst/wassily_kandinsky/wassily_kandinsky_apocalypse_riders.jpg,wassily_kandinsky-apocalypse_riders,saved
12650,train,Post-impressionismo,https://www.copia-di-arte.com/kunst/paul_gauguin/faaturuma.jpg,paul_gauguin-faaturuma_melancholic,saved
12651,train,Impressionismo,https://www.copia-di-arte.com/kunst/noartist/w/withdrawn-27_1.jpg,claude_monet-withdrawn_2877,saved
12652,train,Classicismo,https://www.copia-di-arte.com/kunst/hubert_robert/villa_sacchetti_rome_red_chalk_hi.jpg,hubert_robert-villa_sacchetti_rome_red_chalk_on_paperth,saved
12653,validation,Romanticismo,https://www.copia-di-arte.com/kunst/noartist/c/chardin__the_diligent_mother.jpg,jeanbaptiste_simeon_chardin-chardin_the_diligent_mother,saved
12654,train,Post-impressionismo,https://www.copia-di-arte.com/kunst/pierre_auguste_renoir/fete-arabe.jpg,pierreauguste_renoir-renoir_auguste_la_mosquee_fete_arabe_th,saved
12655,test,Rinascimento,https://www.copia-di-arte.com/kunst/leonardo_da_vinci/7475001-1.jpg,leonardo_da_vinci-testa_di_donna,saved
12656,train,Classicismo,https://www.copia-di-arte.com/kunst/claude_joseph_vernet/schiffbruch_im_sturm_vor_einer.jpg,claude_joseph_vernet-schiffbruch_im_sturm_vor_einer_festung,saved
12657,train,Impressionismo,https://www.copia-di-arte.com/kunst/paul_cezanne/dejeuner_sur_lherbe_1876_77.jpg,paul_cezanne-dejeuner_sur_lherbe_2879,saved
12658,train,Romanticismo,https://www.copia-di-arte.com/kunst/ferdinand_victor_eugene_delacr/clorinde_befreit_olindo_sofro_hi.jpg,ferdinand_victor_eugene_delacroix-clorinde_frees_olindo_and_,saved
12659,train,Arte concreta figurativa,https://www.copia-di-arte.com/kunst/philippe_flohic/tete-sur-genou.jpg,philippe_flohic-tete_sur_genou,saved
12660,train,Impressionismo,https://www.copia-di-arte.com/kunst/john_singer_sargent_2815/waescherinnen_schattigen_hof_hi.jpg,john_singer_sargent-laundry_grooves_in_a_shady_court,saved
12661,train,Arte concreta figurativa,https://www.copia-di-arte.com/kunst/philippe_flohic/oeil_profil_060608.jpg,philippe_flohic-oeil_profil,saved
12662,validation,Classicismo,https://www.copia-di-arte.com/kunst/franz_xaver_winterhalter/leopold_1790_1865_hi.jpg,franz_xaver_winterhalter-leopold_i,saved
12663,train,Classicismo,https://www.copia-di-arte.com/kunst/francois_pascal_simon_gerard_293/music_lesson_bal47961_hi.jpg,francois_pascal_simon_gerard-the_music_lesson,saved
12664,train,Espressionismo,https://www.copia-di-arte.com/kunst/alexej_von_jawlensky/stillleben-mit-hyazinthe.jpg,alexej_von_jawlensky-stillleben_mit_hyazintheum,saved
12665,train,Post-impressionismo,https://www.copia-di-arte.com/kunst/pierre_bonnard/paysage_au_soleil_couchant_le_cannet.jpg,pierre_bonnard-paysage_au_soleil_couchant_le_cannet,saved
12666,train,Arte concreta figurativa,https://www.copia-di-arte.com/kunst/ingeborg_kuhn/Kuh.jpg,ingeborg_kuhn-kuh_2880,saved
12667,train,Barocco,https://www.copia-di-arte.com/kunst/peter_paul_rubens/portrait_of_isabelle_helene_ru.jpg,peter_paul_rubens-portrait_of_isabelle_helene_rubens_daughte,saved
12668,train,Post-impressionismo,https://www.copia-di-arte.com/kunst/pierre_bonnard/spiegel_ueber_dem_waschbecken.jpg,pierre_bonnard-spiegel_uber_dem_waschbecken,saved
12669,test,Rinascimento,https://www.copia-di-arte.com/kunst/akg/pics/vcarpacciochristusamoelberg_hi.jpg,vittore_carpaccioum-vcarpaccio_christ_at_mtof_olives_ptg,saved
12670,train,Classicismo,https://www.copia-di-arte.com/kunst/nicolas_poussin/kephalos_und_aurora-2.jpg,nicolas_poussin-cephalus_and_aurora_2882,saved
12671,train,Post-impressionismo,https://www.copia-di-arte.com/kunst/paul_gauguin//Stilleben-mit-Mandoline.jpg,paul_gauguin-still_life_with_mandolin,saved
12672,validation,Romanticismo,https://www.copia-di-arte.com/kunst/caspar_david_friedrich_831/ice_floe_hi.jpg,caspar_david_friedrich-ice_floe_2883,saved
12673,train,Arte concreta figurativa,https://www.copia-di-arte.com/kunst/lincoln_seligman/beach-house.jpg,lincoln_seligman-beach_house_acrylic_on_board,saved
12674,train,Impressionismo,https://www.copia-di-arte.com/kunst/gustave_caillebotte/interior_studio_brm176792_hi.jpg,gustave_caillebotte-interior_of_a_studio,saved
12675,validation,Classicismo,https://www.copia-di-arte.com/kunst/pierre_joseph_redoute/sweet_peas_lathyrus_odoratur_hi.jpg,pierre_joseph_redoute-sweet_peas_lathyrus_odoratur_from_choi,saved
