,image_link,artists,art_movement,title
6305,https://www.copia-di-arte.com/a/hardy-heywood/teasing-the-lion-cubs.html,Heywood Hardy(1861  - 1903),Romanticismo,Teasing the Lion Cubs
6306,https://www.copia-di-arte.com/a/pierre-auguste-renoir/cagnes.html,Pierre-Auguste Renoir(1841  - 1919),Post-impressionismo,Cagnes.
6307,https://www.copia-di-arte.com/a/eugene-delacroix/herzogvonorlansentschleiertseinegeliebte.html,Ferdinand Victor Eugène Delacroix(1798  - 1863),Romanticismo,The Duke of Orléans showing his Lover
6308,https://www.copia-di-arte.com/a/scuola-inglese/robertowen.html, Scuola Inglese(18th century ),Arte Vittoriana,Robert Owen
6309,https://www.copia-di-arte.com/a/franz-marc/animals-2.html,Franz Marc(1880  - 1916),Espressionismo,Animals(1913  on)
6310,https://www.copia-di-arte.com/a/michelangelo-buonarroti/head-of-a-bearded-man-sho.html,Michelangelo Buonarroti(1475  - 1564),Rinascimento,Head of a Bearded Man Shouting(c.1525)
6311,https://www.copia-di-arte.com/a/haussmann-elias-gottlob/ritratto-johann-sebastian.html,Elias Gottlob Haussmann(1695  - 1774),Barocco,Ritratto Johann Sebastian Bach
6312,https://www.copia-di-arte.com/a/achenbach-andreas/fischmarktinostende.html,Andreas Achenbach(1815  - 1910),Romanticismo,
6313,https://www.copia-di-arte.com/a/bonnard-pierre/la_femme_au_chat_ou.html,Pierre Bonnard(1867  - 1947),Post-impressionismo,La Femme au chat or le chat exigeant(1912)
6314,https://www.copia-di-arte.com/a/paul-cezanne/portrait-of-ambroise-voll-1.html,Paul Cézanne(1839  - 1906),Impressionismo,Portrait of Ambroise Vollard(1899)
6315,https://www.copia-di-arte.com/a/ireland-3/kirkcudbright2001oilonboa.html,William  Ireland,Arte concreta figurativa,"Kirkcudbright, 2001 (oil on board) "
6316,https://www.copia-di-arte.com/a/scuola-inglese/totheworshipfulcompanyoff.html, Scuola Inglese(18th century ),Arte Vittoriana,To the Worshipful Company of Frame-Work-Knitters
6317,https://www.copia-di-arte.com/a/edgar-degas/tnzerinnen.html,Edgar Degas(1834  - 1917),Impressionismo,Dancers
6318,https://www.copia-di-arte.com/a/paul-cezanne/boat-and-bathers.html,Paul Cézanne(1839  - 1906),Impressionismo,Boat and Bathers
6319,https://www.copia-di-arte.com/a/scuola-inglese/theatreroyalcoventgarden.html, Scuola Inglese(18th century ),Arte Vittoriana,"Theatre royal, Covent Garden"
6320,https://www.copia-di-arte.com/a/camille-pissarro/cpissarrobathroadlondon18.html,Camille Pissarro(1830  - 1903),Impressionismo,"C.Pissarro / Bath Road, London / 1897"
6321,https://www.copia-di-arte.com/a/tyndall/ryderswellfarmsussex.html,Robert  Tyndall,Arte concreta figurativa,"Ryders Well Farm, Sussex "
6322,https://www.copia-di-arte.com/a/rembrandt-van-rijn/jakobsegnetseineenkel.html,Rembrandt van Rijn(1606  - 1669),Barocco,Jacob Blessing Ephraim and Manasseh(1656)
6323,https://www.copia-di-arte.com/a/fantin-latour-henri/white-roses-3.html,Henri Fantin-Latour(1836  - 1904),Post-impressionismo,White Roses(1870)
6324,https://www.copia-di-arte.com/a/scuola-inglese/mapoflancasterdividedinto.html, Scuola Inglese(18th century ),Arte Vittoriana,Map of Lancaster divided into hundreds
6325,https://www.copia-di-arte.com/a/lovis-corinth/derknstlerundfamilie.html,Lovis Corinth(1858  - 1925),Espressionismo,
6326,https://www.copia-di-arte.com/a/franz-marc/three-animals-dog-fox-cat.html,Franz Marc(1880  - 1916),Espressionismo,"Three animals (dog, fox, cat)(1912)"
6327,https://www.copia-di-arte.com/a/ernst-ludwig-kirchner/bubemitbeil.html,Ernst Ludwig Kirchner(1880  - 1938),Espressionismo,
6328,https://www.copia-di-arte.com/a/edgar-degas/tnzeri.html,Edgar Degas(1834  - 1917),Impressionismo,
6329,https://www.copia-di-arte.com/a/august-macke/children-with-goat-in-the.html,August Macke(1887  - 1914),Espressionismo,Children with goat in the woods.(1912)
6330,https://www.copia-di-arte.com/a/paul-cezanne/cezanne_paul_1839_1906__-1.html,Paul Cézanne(1839  - 1906),Impressionismo,"Cezanne, Paul 1839-1906. ''La Madeleine (ou La Douleur)'', c.1868/69. Oil on canvas, 165 x 125.5cm."
6331,https://www.copia-di-arte.com/a/claude-monet/the-doge-palace-seen-by-s.html,Claude Monet(1840  - 1926),Impressionismo,The doge palace seen by San Giorgio Maggiore(1908)
6332,https://www.copia-di-arte.com/a/scuola-inglese/agallowstickettoviewtheha.html, Scuola Inglese(18th century ),Arte Vittoriana,A gallows ticket to view the hanging of Jonathan Wild on the 24th May 1725
6333,https://www.copia-di-arte.com/a/ernst-ludwig-kirchner/the_boskett_dresden.html,Ernst Ludwig Kirchner(1880  - 1938),Espressionismo,"The Boskett, Dresden(1911)"
6334,https://www.copia-di-arte.com/a/scuola-inglese/johnskelton.html, Scuola Inglese(18th century ),Arte Vittoriana,John Skelton
6335,https://www.copia-di-arte.com/a/michelangelo-buonarroti/studyoftheupperlevelofthe-1.html,Michelangelo Buonarroti(1475  - 1564),Rinascimento,"Study of the Upper Level of the Medici Tomb, 1520/1 (black & red chalk on paper)(1601)"
6336,https://www.copia-di-arte.com/a/pierre-joseph-redoute/soldierlilyredout-2.html,Pierre Joseph Redouté(1759  - 1840),Classicismo,Soldier Lily / Redouté
6337,https://www.copia-di-arte.com/a/zuloaga-ignazio/portraitofthomasdevalenti.html,Ignazio Zuloaga(1870  - 1945),Impressionismo,Portrait of Thomas de Valentine(2015-05-27)
6338,https://www.copia-di-arte.com/a/scuola-inglese/greatriotsinlondonillustr-1.html, Scuola Inglese(18th century ),Arte Vittoriana,"Great Riots in London, illustration from ''Pictorial News'', February 20th 1886"
6339,https://www.copia-di-arte.com/a/easton/thetrelliscrossing.html,Timothy  Easton,Arte concreta figurativa,The Trellis Crossing 
6340,https://www.copia-di-arte.com/a/jordaens-jacob/taurus-from-the-signs-of.html,Jacob Jordaens(1593  - 1678),Barocco,"Taurus, from the Signs of the Zodiac"
6341,https://www.copia-di-arte.com/a/michelangelo-buonarroti/il-tondi-doni.html,Michelangelo Buonarroti(1475  - 1564),Rinascimento,Il tondo doni(16th)
6342,https://www.copia-di-arte.com/a/pierre-auguste-renoir/woman-with-a-collar-1.html,Pierre-Auguste Renoir(1841  - 1919),Post-impressionismo,Woman With A Collar
6343,https://www.copia-di-arte.com/a/albrecht-durer/dievisiondesheiligeneustachius.html,Albrecht Duerer(1471  - 1528),Rinascimento,The Vision of Saint Eustace
6344,https://www.copia-di-arte.com/a/peter-paul-rubens/nachpeterpaulrubensheilig.html,Peter Paul Rubens(1577  - 1640),Barocco,"nach Peter Paul Rubens, Heilige Cäcilia"
6345,https://www.copia-di-arte.com/a/flohic-philippe/sculpture-philippe-flohic.html,Philippe Flohic(1966 ),Arte concreta figurativa,Sculpture
6346,https://www.copia-di-arte.com/a/edouard-manet/quiet-life-with-brioche.html,Edouard Manet(1832  - 1883),Impressionismo,Quiet life with Brioche(um 1880)
6347,https://www.copia-di-arte.com/a/pierre-auguste-renoir/fishc1919.html,Pierre-Auguste Renoir(1841  - 1919),Post-impressionismo,"Fish, c.1919"
6348,https://www.copia-di-arte.com/a/bartolome-esteban-murillo/bemurillojesus-undjohanne.html,Bartolomé Esteban Perez Murillo(1618  - 1682),Barocco,"B.E.Murillo, Jesus- und Johannesknabe"
6349,https://www.copia-di-arte.com/a/diego-rodriguez-velazquez/velzquezthomastheapostle-.html,Diego Rodriguez de Silva y Velázquez(1599  - 1660),Barocco,Velázquez / Thomas the Apostle(1556)
6350,https://www.copia-di-arte.com/a/peter-paul-rubens/aeneas-appearing-to-his-s.html,Peter Paul Rubens(1577  - 1640),Barocco,Aeneas appearing to his son Ascanius
6351,https://www.copia-di-arte.com/a/easton/delphiniumsandemergingsun-1.html,Timothy  Easton,Arte concreta figurativa,Delphiniums and Emerging Sun
6352,https://www.copia-di-arte.com/a/iwanow-alexander-andrejew/dasoktoberfestinromnahepontemilvio.html,Alexander Andrejewitsch Iwanow(1806  - 1858),Romanticismo,An October Holiday in Rome near Ponte Milvio(1842)
6353,https://www.copia-di-arte.com/a/max-liebermann/self-portrait-76.html,Max Liebermann(1847  - 1935),Impressionismo,self-portrait(1934)
6354,https://www.copia-di-arte.com/a/edvard-munch/lbeckerhafenmitholstentor.html,Edvard Munch(1863  - 1944),Espressionismo,At the Holstentor(1907)
6355,https://www.copia-di-arte.com/a/edvard-munch/thedream-6.html,Edvard Munch(1863  - 1944),Espressionismo,The Dream
6356,https://www.copia-di-arte.com/a/easton/patchworkworthamoiloncanv.html,Timothy  Easton,Arte concreta figurativa,"Patchwork, Wortham (oil on canvas) "
6357,https://www.copia-di-arte.com/a/claude-monet/ninfea-dettaglio-monet.html,Claude Monet(1840  - 1926),Impressionismo,Ninfea (dettaglio)(1910)
6358,https://www.copia-di-arte.com/a/guido-reni/renithefallofthetitansc16.html,Guido Reni(1575  - 1642),Barocco,Reni / The Fall of the Titans / c.1636
6359,https://www.copia-di-arte.com/a/vincent-van-gogh/the-potato-harvest-from-a.html,Vincent van Gogh(1853  - 1890),Impressionismo,"The Potato Harvest, from a Series of Four Drawings Symbolizing the Four Seasons (pencil, pen and bro(19th)"
6360,https://www.copia-di-arte.com/a/chardin-jean-baptiste/dog-and-game.html,Jean-Baptiste Siméon Chardin(1699  - 1779),Romanticismo,Dog and Game(1730)
6361,https://www.copia-di-arte.com/a/nicolas-poussin/thebattle.html,Nicolas Poussin(1594  - 1665),Classicismo,The Battle
6362,https://www.copia-di-arte.com/a/john-constable/the-lake-district.html,John Constable(1776  - 1837),Romanticismo,The Lake District(c.1830  on)
6363,https://www.copia-di-arte.com/a/edvard-munch/melancholie-5.html,Edvard Munch(1863  - 1944),Espressionismo,"Munch, ‘Melancholy’ (Bergen)(1894)"
6364,https://www.copia-di-arte.com/a/csontvary-kosztka-tivadar/ride-by-the-sea.html,Tivadar Csontváry-Kosztka(1853  - 1919),Espressionismo,Ride by the sea(1909)
6365,https://www.copia-di-arte.com/a/peter-paul-rubens/self-portrait-97.html,Peter Paul Rubens(1577  - 1640),Barocco,Self Portrait
6366,https://www.copia-di-arte.com/a/scuola-inglese/sir-edmund-huddleston-153.html, Scuola Inglese(18th century ),Arte Vittoriana,Sir Edmund Huddleston (1536-1606)
6367,https://www.copia-di-arte.com/a/william-turner/coast-at-whitby-yorkshire.html,William Turner(1775  - 1851),Romanticismo,"Coast at Whitby, Yorkshire"
6368,https://www.copia-di-arte.com/a/scuola-inglese/jacquescartier1491-1557il-1.html, Scuola Inglese(18th century ),Arte Vittoriana,Jacques Cartier (1491-1557) illustration from Volume IV of ''Narrative and Critical History of Ameri
6369,https://www.copia-di-arte.com/a/alexej-von-jawlensky/the-white-glove.html,Alexej von Jawlensky(1864  - 1941),Espressionismo,The white glove.
6370,https://www.copia-di-arte.com/a/rembrandt-van-rijn/jungefraudieohrringeanprobiert.html,Rembrandt van Rijn(1606  - 1669),Barocco,Young Woman trying on Earrings(1657)
6371,https://www.copia-di-arte.com/a/rembrandt-van-rijn/rembrandtsteinigungdesste.html,Rembrandt van Rijn(1606  - 1669),Barocco,"Rembrandt, Steinigung des Stephanus"
6372,https://www.copia-di-arte.com/a/scuola-inglese/tongarirovolcanonewzealan.html, Scuola Inglese(18th century ),Arte Vittoriana,"Tongariro Volcano, New Zealand"
6373,https://www.copia-di-arte.com/a/easton/worldchampions1998oilonca.html,Timothy  Easton,Arte concreta figurativa,"World Champions, 1998 (oil on canvas) "
6374,https://www.copia-di-arte.com/a/max-liebermann/binnenalsterwiththelombar.html,Max Liebermann(1847  - 1935),Impressionismo,"Binnenalster with the Lombardsbrucke, Hamburg, 1910 (pastel on paper)(15th)"
6375,https://www.copia-di-arte.com/a/claude-monet/ninfee.html,Claude Monet(1840  - 1926),Impressionismo,Ninfee
6376,https://www.copia-di-arte.com/a/easton/geeseagainstthelightoilon.html,Timothy  Easton,Arte concreta figurativa,Geese Against the Light (oil on canvas) 
6377,https://www.copia-di-arte.com/a/nielsen-1/charlierivel3yvonnenielsen.html,Yvonne Nielsen,Arte concreta figurativa,Charlie Rivel 3
6378,https://www.copia-di-arte.com/a/max-liebermann/two-spaniels.html,Max Liebermann(1847  - 1935),Impressionismo,two spaniels(1913)
6379,https://www.copia-di-arte.com/a/ende-oliver/gemaessigt-bis-aussicht-a.html,Oliver Ende(1977 ),Arte Figurativa astratta,Gemaessigt bis Aussicht auf Hitzeschlag
6380,https://www.copia-di-arte.com/a/pierre-auguste-renoir/renoir_jeune_fille_helene.html,Pierre-Auguste Renoir(1841  - 1919),Post-impressionismo,Renoir/Jeune fille/Helene Bellon/c.1909
6381,https://www.copia-di-arte.com/a/schroeter-frank/wennschnheitzerfliet04.html,Frank Schröter (Rosco!)(1968 ),Arte Figurativa astratta,Wenn Schönheit zerfließt 04
6382,https://www.copia-di-arte.com/a/sir-lawrence-alma-tadema/a-flag-of-truce-1.html,Sir Lawrence Alma-Tadema(1836  - 1912),Arte Vittoriana,A flag of Truce(1900)
6383,https://www.copia-di-arte.com/a/taylor-2/l-incantesimo-1.html,Stevie  Taylor,Arte astratta figurativa,L'incantesimo(2000)
6384,https://www.copia-di-arte.com/a/jean-etienne-liotard/portrtvonmoritzgrafvonsachsen16961750marschallvonf.html,Jean-Étienne Liotard(1702  - 1789),Classicismo,"Portrait of Maurice de Saxe (1696–1750), Marshal of France"
6385,https://www.copia-di-arte.com/a/edgar-degas/dancer-moving-forward-arm.html,Edgar Degas(1834  - 1917),Impressionismo,"Dancer moving forward, arms raised, right leg forward(1882-95)"
6386,https://www.copia-di-arte.com/a/bonnard-pierre/self-portrait-38-1.html,Pierre Bonnard(1867  - 1947),Post-impressionismo,Self-portrait(1940)
6387,https://www.copia-di-arte.com/a/lovis-corinth/susanna-and-this-one-of-t-4.html,Lovis Corinth(1858  - 1925),Espressionismo,Susanna and this one of two old(1923)
6388,https://www.copia-di-arte.com/a/ruysch-rachel/flowers-and-insects.html,Rachel Ruysch(1664  - 1750),Barocco,Flowers and Insects
6389,https://www.copia-di-arte.com/a/langevin-pascal/reflets2-pascallangevin.html,Pascal Langevin(1955 ),Arte astratta figurativa,Reflets 2
6390,https://www.copia-di-arte.com/a/caspar-david-friedrich/garden-terrace.html,Caspar David Friedrich(1774  - 1840),Romanticismo,Garden terrace(1811/12)
6391,https://www.copia-di-arte.com/a/giovanni-paolo-pannini/concerto-al-teatro-argent.html,Giovanni Paolo Pannini(1691/92  - 1765),Barocco,Concerto al Teatro Argentina a Roma(1747)
6392,https://www.copia-di-arte.com/a/bonnard-pierre/vor_dem_fenster.html,Pierre Bonnard(1867  - 1947),Post-impressionismo,In Front of the Window(1918)
6393,https://www.copia-di-arte.com/a/pierre-auguste-renoir/renoir___charles_le_coeur.html,Pierre-Auguste Renoir(1841  - 1919),Post-impressionismo,Renoir / Charles le Coeur / 1874
6394,https://www.copia-di-arte.com/a/vittore-carpaccio/wedding-of-the-virgin-oil.html,Vittore Carpaccio(um 1450  - 1525),Rinascimento,"Wedding of the Virgin, oil on canvas(1504-8)"
6395,https://www.copia-di-arte.com/a/graff-anton/portrtvonadrianiwanowitschdiwow1749-1814.html,Anton Graff(1736  - 1813),Classicismo,Portrait of Adrian Ivanovich Divov (1749-1814)
6396,https://www.copia-di-arte.com/a/guido-reni/madonnadetailof122120.html,Guido Reni(1575  - 1642),Barocco,Madonna (detail of 122120)
6397,https://www.copia-di-arte.com/a/bonnard-pierre/le_ruisseau.html,Pierre Bonnard(1867  - 1947),Post-impressionismo,The Rivulet(1916)
6398,https://www.copia-di-arte.com/a/forli-melozzo-da/angel-musician.html,Melozzo da Forli(1438  - 94),Rinascimento,Angel Musician
6399,https://www.copia-di-arte.com/a/edvard-munch/roterwilderwein.html,Edvard Munch(1863  - 1944),Espressionismo,Wild red vine(1898)
6400,https://www.copia-di-arte.com/a/caspar-david-friedrich/hiker-at-the-milestone.html,Caspar David Friedrich(1774  - 1840),Romanticismo,Hiker at the milestone(1802)
6401,https://www.copia-di-arte.com/a/vincent-van-gogh/barche-sulla-riva.html,Vincent van Gogh(1853  - 1890),Impressionismo,Barche sulla riva(1888)
6402,https://www.copia-di-arte.com/a/peter-paul-rubens/apotheosis-of-henry-iv.html,Peter Paul Rubens(1577  - 1640),Barocco,Apotheosis of Henry IV(1621/25)
6403,https://www.copia-di-arte.com/a/elsheimer-adam/the-holy-family-with-ange.html,Adam Elsheimer(1578  - 1610),Barocco,The Holy Family with angels and the little Johannes d.Täufer(um 1599)
6404,https://www.copia-di-arte.com/a/paul-cezanne/apotheosis-of-delacroix.html,Paul Cézanne(1839  - 1906),Impressionismo,Apotheosis of Delacroix
6405,https://www.copia-di-arte.com/a/pierre-auguste-renoir/bustofawomangabrielle.html,Pierre-Auguste Renoir(1841  - 1919),Post-impressionismo,Bust of a Woman (Gabrielle)
6406,https://www.copia-di-arte.com/a/scuola-inglese/torquatotassofromthegalle.html, Scuola Inglese(18th century ),Arte Vittoriana,"Torquato Tasso from ''The Gallery of Portraits'', published 1833"
6407,https://www.copia-di-arte.com/a/rembrandt-van-rijn/curse-to-egypt.html,Rembrandt van Rijn(1606  - 1669),Barocco,Curse to Egypt(1625)
6408,https://www.copia-di-arte.com/a/pierre-auguste-renoir/zweimdcheninschwarz.html,Pierre-Auguste Renoir(1841  - 1919),Post-impressionismo,Two Girls in Black
6409,https://www.copia-di-arte.com/a/egon-schiele/portrait-of-otto-wagner.html,Egon Schiele(1890  - 1918),Espressionismo,Portrait of Otto Wagner(1910)
6410,https://www.copia-di-arte.com/a/easton/slowthaw.html,Timothy  Easton,Arte concreta figurativa,Slow Thaw 
6411,https://www.copia-di-arte.com/a/john-constable/the-judges-walk-hampstead.html,John Constable(1776  - 1837),Romanticismo,"The Judges' Walk, Hampstead(Hampstead)"
6412,https://www.copia-di-arte.com/a/max-liebermann/dorfstraemitkinderninzwee.html,Max Liebermann(1847  - 1935),Impressionismo,Dorfstraße mit Kindern in Zweeloo(1882)
6413,https://www.copia-di-arte.com/a/feuerbach-anselm/nannaalsvirginia.html,Anselm Feuerbach(1829  - 1880),Classicismo,
6414,https://www.copia-di-arte.com/a/zuloaga-ignazio/azorindetalle.html,Ignazio Zuloaga(1870  - 1945),Impressionismo,AZORIN DETALLE.(2010-01-28)
6415,https://www.copia-di-arte.com/a/ireland-3/buchananstreetin1910oilon-1.html,William  Ireland,Arte concreta figurativa,''Buchanan Street in 1910'' (oil on board) 
6416,https://www.copia-di-arte.com/a/edvard-munch/dertanzamufer.html,Edvard Munch(1863  - 1944),Espressionismo,The Dance on the Shore. 1900/02
6417,https://www.copia-di-arte.com/a/bonnard-pierre/le_golfe_entre_la_na.html,Pierre Bonnard(1867  - 1947),Post-impressionismo,Le Golfe entre La Napoule et St. Raphael
6418,https://www.copia-di-arte.com/a/berthe-morisot/blanche-pontillon-as-a-ba.html,Berthe Morisot(1841  - 1895),Impressionismo,Blanche Pontillon as a Baby(1872 stel)
6419,https://www.copia-di-arte.com/a/egon-schiele/two-women-in-embrace.html,Egon Schiele(1890  - 1918),Espressionismo,Two women in embrace(1911)
6420,https://www.copia-di-arte.com/a/james-jacques-tissot/thereceptionpaintbytissot.html,James Jacques Tissot(1836  - 1902),Arte Vittoriana,The Reception / Paint.by Tissot / c.1883
6421,https://www.copia-di-arte.com/a/claude-joseph-vernet/sea-port-sunrise.html,Claude Joseph Vernet(1714  - 1789),Classicismo,"Sea Port, Sunrise(1757)"
6422,https://www.copia-di-arte.com/a/grimshaw-john-atkinson/automn-vorstadtstrasse-in.html,John Atkinson Grimshaw(1836  - 1893),Arte Vittoriana,Automn Vorstadtstrasse in the moonlight on the island of Wight.
6423,https://www.copia-di-arte.com/a/thaulow-frits/landscape-with-a-river-1.html,Frits Thaulow(1847  - 1906),Post-impressionismo,Landscape with a River
6424,https://www.copia-di-arte.com/a/ernst-ludwig-kirchner/kokottenkopfmitfederhut.html,Ernst Ludwig Kirchner(1880  - 1938),Espressionismo,
6425,https://www.copia-di-arte.com/a/tyndall/thefoxglovesreturn.html,Robert  Tyndall,Arte concreta figurativa,The Foxgloves Return 
6426,https://www.copia-di-arte.com/a/lovis-corinth/last-self-portrait-2.html,Lovis Corinth(1858  - 1925),Espressionismo,Last self-portrait.(1925)
6427,https://www.copia-di-arte.com/a/claude-monet/einkorbmitpfeln.html,Claude Monet(1840  - 1926),Impressionismo,Ein Korb mit Äpfeln(1880)
6428,https://www.copia-di-arte.com/a/paul-gauguin/stillebenmitpfirsichen.html,Paul Gauguin(1848  - 1903),Post-impressionismo,Still-life with peaches
6429,https://www.copia-di-arte.com/a/cranach-il-vecchio/cranach-altar-of-the-pete.html,Lucas Cranach il Vecchio(1472  - 1553),Rinascimento,"Cranach altar of the Peter-u.Paul church in Weimar Luther, Cranach u.Johannes unte the cross (detail"
6430,https://www.copia-di-arte.com/a/gerard-francois-pascal/hortensedebeauharnais1783.html,François Pascal Simon Gérard(1770  - 1837),Classicismo,Hortense de Beauharnais (1783-1837)
6431,https://www.copia-di-arte.com/a/valien/live-and-let-die.html,Goetz Valien(1960 ),Arte concreta figurativa,LIVE AND LET DIE(2005)
6432,https://www.copia-di-arte.com/a/william-turner/la-valorosa-temeraire.html,William Turner(1775  - 1851),Romanticismo,La valorosa Temeraire(1838)
6433,https://www.copia-di-arte.com/a/karoly-lotz/thunderstorm-over-the-pus.html,Karoly Lotz(1833  - 1904),Romanticismo,Thunderstorm over the Puszta pulling up.(1861)
6434,https://www.copia-di-arte.com/a/raffaello-sanzio-urbino/st-michael-one-half-of-a.html,(Raffaello) Raffaello Sanzio(1483  - 1520),Rinascimento,"St. Michael, one half of a diptych(c.1505)"
6435,https://www.copia-di-arte.com/a/scuola-inglese/bromleycollegeinkent.html, Scuola Inglese(18th century ),Arte Vittoriana,Bromley College in Kent
6436,https://www.copia-di-arte.com/a/william-blake/illuzuamericaaprophecy-2.html,William Blake(1757  - 1827),Arte Vittoriana,Illustration American Prophecy
6437,https://www.copia-di-arte.com/a/alexej-von-jawlensky/sun_colour_life.html,Alexej von Jawlensky(1864  - 1941),Espressionismo,"Sun, colour, life"
6438,https://www.copia-di-arte.com/a/scuola-inglese/wallissnewmapofeuropedivi.html, Scuola Inglese(18th century ),Arte Vittoriana,Wallis''s New Map of Europe Divided into its Empires Kingdoms &c
6439,https://www.copia-di-arte.com/a/ende-oliver/kraene-hamburg-oliverende.html,Oliver Ende(1977 ),Arte Figurativa astratta,Kräne-Hamburg
6440,https://www.copia-di-arte.com/a/wassily-kandinsky/kompositionlandschaft.html,Wassily Kandinsky(16. Dezember 1866  - 13. Dezember 1944),Espressionismo,Komposition Landschaft(1915)
6441,https://www.copia-di-arte.com/a/feuerbach-anselm/landscape-with-goats.html,Anselm Feuerbach(1829  - 1880),Classicismo,Landscape with goats(1873)
6442,https://www.copia-di-arte.com/a/sir-lawrence-alma-tadema/the-years-at-the-spring-a.html,Sir Lawrence Alma-Tadema(1836  - 1912),Arte Vittoriana,"The Year's at the Spring, All's Right with the World(1902)"
6443,https://www.copia-di-arte.com/a/langevin-pascal/gardes-cotes.html,Pascal Langevin(1955 ),Arte astratta figurativa,Gardes-Cotes(2000)
6444,https://www.copia-di-arte.com/a/jordaens-jacob/derknigtrinktepiphaniasfeier.html,Jacob Jordaens(1593  - 1678),Barocco,"The King Drinks, or Family Meal on the Feast of Epiphany"
6445,https://www.copia-di-arte.com/a/graff-anton/portrait-of-an-old-woman-8.html,Anton Graff(1736  - 1813),Classicismo,Portrait of an Old Woman(1780)
6446,https://www.copia-di-arte.com/a/jean-beraud/thecolonnemorrisc1885.html,Jean Beraud(1849  - 1936),Impressionismo,"The Colonne Morris, c.1885"
6447,https://www.copia-di-arte.com/a/bonnard-pierre/der_letzte_kreuzzug.html,Pierre Bonnard(1867  - 1947),Post-impressionismo,The Last Crusade(1896)
6448,https://www.copia-di-arte.com/a/bonnard-pierre/le_port_soleil_couch.html,Pierre Bonnard(1867  - 1947),Post-impressionismo,"Le Port, soleil couchant(1905)"
6449,https://www.copia-di-arte.com/a/rembrandt-van-rijn/lucretia-3.html,Rembrandt van Rijn(1606  - 1669),Barocco,Lucretia(1666)
6450,https://www.copia-di-arte.com/a/flameng-francois/portrait-of-a-lady-with-a-2.html,François Flameng(1856  - 1923),Post-impressionismo,Portrait of a lady with a big hat and Pelzstola.
6451,https://www.copia-di-arte.com/a/jean-auguste-ingres/ruggerobefreitangelico.html,Jean Auguste Dominique Ingres(1780  - 1867),Classicismo,Ruggero rescues Angelica
6452,https://www.copia-di-arte.com/a/bonnard-pierre/femme_se_deshabillan.html,Pierre Bonnard(1867  - 1947),Post-impressionismo,Femme se déshabillant(1930)
6453,https://www.copia-di-arte.com/a/fantin-latour-henri/nude-8-1.html,Henri Fantin-Latour(1836  - 1904),Post-impressionismo,Nude
6454,https://www.copia-di-arte.com/a/wassily-kandinsky/obenundlinks.html,Wassily Kandinsky(16. Dezember 1866  - 13. Dezember 1944),Espressionismo,Top and Left(1925)
6455,https://www.copia-di-arte.com/a/paul-cezanne/badendeundinen.html,Paul Cézanne(1839  - 1906),Impressionismo,"C?Šzanne, Bathers (Undinen)"
6456,https://www.copia-di-arte.com/a/vittore-carpaccio/vcarpaccio___christ_in_em-1.html,Vittore Carpaccio(um 1450  - 1525),Rinascimento,V.Carpaccio / Christ in Emmaus / Paint.
6457,https://www.copia-di-arte.com/a/henri-de-toulouse-lautrec-1/mademoiselledihau1843-193.html,Henri de Toulouse-Lautrec(1864  - 1901),Post-impressionismo,Mademoiselle Dihau (1843-1935) at the Piano
6458,https://www.copia-di-arte.com/a/giorgione-alias-barbarell/madonna-addormentata.html, Giorgione (alias Giorgio Barbarelli da Castelfranco)(um 1477  - 1510),Rinascimento,Madonna addormentata(ca 1510)
6459,https://www.copia-di-arte.com/a/caspar-david-friedrich/casa-estiva.html,Caspar David Friedrich(1774  - 1840),Romanticismo,Casa estiva(1818)
6460,https://www.copia-di-arte.com/a/edvard-munch/madonna-17.html,Edvard Munch(1863  - 1944),Espressionismo,Madonna(1895)
6461,https://www.copia-di-arte.com/a/overbeck-fritz/mill-at-worpswede.html,Fritz Overbeck(1869  - 1909),Post-impressionismo,Mill at Worpswede(um 1900)
6462,https://www.copia-di-arte.com/a/graff-anton/jugendlselbstbildnis-1.html,Anton Graff(1736  - 1813),Classicismo,
6463,https://www.copia-di-arte.com/a/cranach-il-vecchio/heiligerchristophorus-3.html,Lucas Cranach il Vecchio(1472  - 1553),Rinascimento,Saint Christopher
6464,https://www.copia-di-arte.com/a/edvard-munch/zumwalde.html,Edvard Munch(1863  - 1944),Espressionismo,To the forest(1915)
6465,https://www.copia-di-arte.com/a/scuola-inglese/christmaseveingermanymart.html, Scuola Inglese(18th century ),Arte Vittoriana,"Christmas Eve in Germany: Martin Luther and his family, from ''The Illustrated London News'', 26th D"
6466,https://www.copia-di-arte.com/a/zuloaga-ignazio/landschaftinaragon.html,Ignazio Zuloaga(1870  - 1945),Impressionismo,Landschaft in Aragon(1911-01-01)
6467,https://www.copia-di-arte.com/a/diego-rodriguez-velazquez/philip-iv-of-spain-in-bro.html,Diego Rodriguez de Silva y Velázquez(1599  - 1660),Barocco,Philip IV of Spain in Brown and Silver(c.1631-2)
6468,https://www.copia-di-arte.com/a/francisco-jose-de-goya-1/diewiesedesheiligenisidro.html,Francisco Jose de Goya(1746  - 1828),Classicismo,Die Wiese des heiligen Isidro(1814)
6469,https://www.copia-di-arte.com/a/leighton-frederic/landscapec1865oiloncanvas.html,Frederic Leighton(1830  - 1896),Arte Vittoriana,"Landscape, c.1865 (oil on canvas)(19th)"
