,image_link,artists,art_movement,title
6682,https://www.copia-di-arte.com/a/edouard-manet/einekneipelebouchon.html,Edouard Manet(1832  - 1883),Impressionismo,The Bar (Le Bouchon)
6683,https://www.copia-di-arte.com/a/vincent-van-gogh/vangoghorchardinblossom18.html,Vincent van Gogh(1853  - 1890),Impressionismo,van Gogh / Orchard in Blossom / 1888(1888)
6684,https://www.copia-di-arte.com/a/franz-xaver-winterhalter/leopoldvonbaden.html,Franz Xaver Winterhalter(1805  - 1873),Classicismo,
6685,https://www.copia-di-arte.com/a/pierre-auguste-renoir/arenoirgertrudosthaus-2.html,Pierre-Auguste Renoir(1841  - 1919),Post-impressionismo,"A.Renoir, Gertrud Osthaus"
6686,https://www.copia-di-arte.com/a/michelangelo-caravaggio/caravaggioeccehomoc160506.html,Michelangelo Caravaggio(1573  - 1610),Barocco,Caravaggio / Ecce Homo / c.1605/06(1605/06)
6687,https://www.copia-di-arte.com/a/adlington/northernlights-1.html,Mark  Adlington,Arte concreta figurativa,Northern Lights
6688,https://www.copia-di-arte.com/a/eugene-boudin/return-from-fishing-with.html,Eugène Boudin(1824  - 1898),Impressionismo,Return from Fishing with Setting Sun
6689,https://www.copia-di-arte.com/a/roberts-david/facadeofthetempleofhathor.html,David Roberts(1796  - 1864),Romanticismo,"Facade of the Temple of Hathor, Dendarah, from ''Egypt and Nubia''; engraved by Louis Haghe (1806-85"
6690,https://www.copia-di-arte.com/a/albrecht-durer/adrerblindhorsemandrawc14.html,Albrecht Duerer(1471  - 1528),Rinascimento,"A.Dürer, Blind Horseman / Draw./ c.1490"
6691,https://www.copia-di-arte.com/a/wassily-kandinsky/white-oval.html,Wassily Kandinsky(16. Dezember 1866  - 13. Dezember 1944),Espressionismo,White oval(1919)
6692,https://www.copia-di-arte.com/a/wassily-kandinsky/sketchoncomposition2fragm.html,Wassily Kandinsky(16. Dezember 1866  - 13. Dezember 1944),Espressionismo,Sketch on Composition 2 (fragment)(1910)
6693,https://www.copia-di-arte.com/a/william-turner/hulks-on-the-tamar.html,William Turner(1775  - 1851),Romanticismo,Hulks on the Tamar(c.1812)
6694,https://www.copia-di-arte.com/a/von-schwind-moritz-1/thelegendoffrederickthepe.html,Moritz von Schwind(1804  - 1871),Romanticismo,The legend of Frederick the Peaceable''s Taufritt
6695,https://www.copia-di-arte.com/a/pierre-auguste-renoir/the-reader-3-1.html,Pierre-Auguste Renoir(1841  - 1919),Post-impressionismo,The Reader
6696,https://www.copia-di-arte.com/a/koester-alexander/dasmarienmnsteraufderinselreichenau.html,Alexander Koester(1864  - 1932),Post-impressionismo,Das Marienmünster auf der Insel Reichenau.
6697,https://www.copia-di-arte.com/a/paul-gauguin/girl-with-fan.html,Paul Gauguin(1848  - 1903),Post-impressionismo,Girl with fan(1902)
6698,https://www.copia-di-arte.com/a/jordaens-jacob/selbstbildnismitgeschwisterundverwandten.html,Jacob Jordaens(1593  - 1678),Barocco,"Self-Portrait with Parents, Brothers and Sisters"
6699,https://www.copia-di-arte.com/a/scuola-inglese/righthonourablejohnmorley.html, Scuola Inglese(18th century ),Arte Vittoriana,Right Honourable John Morley
6700,https://www.copia-di-arte.com/a/paul-cezanne/viewofthedomainesaint-jos.html,Paul Cézanne(1839  - 1906),Impressionismo,"View of the Domaine Saint-Joseph, late 1880s"
6701,https://www.copia-di-arte.com/a/paul-cezanne/lavasepaille.html,Paul Cézanne(1839  - 1906),Impressionismo,Le vase paille
6702,https://www.copia-di-arte.com/a/burne-jones-sir-edward/the-death-of-orpheus-2.html,Sir Edward Burne-Jones(1833  - 1898),Arte Vittoriana,The Death of Orpheus
6703,https://www.copia-di-arte.com/a/caspar-david-friedrich/rocky-reef-on-the-sea-bea.html,Caspar David Friedrich(1774  - 1840),Romanticismo,Rocky reef on the sea beach(um 1824)
6704,https://www.copia-di-arte.com/a/giorgione-alias-barbarell/adoration-of-the-shepherd-41.html, Giorgione (alias Giorgio Barbarelli da Castelfranco)(um 1477  - 1510),Rinascimento,Adoration of the Shepherds(c.1510)
6705,https://www.copia-di-arte.com/a/vincent-van-gogh/laroubineduroi.html,Vincent van Gogh(1853  - 1890),Impressionismo,La Roubine du Roi
6706,https://www.copia-di-arte.com/a/pierre-joseph-redoute/carnationsredout-2.html,Pierre Joseph Redouté(1759  - 1840),Classicismo,Carnations / Redouté
6707,https://www.copia-di-arte.com/a/ende-oliver/bad-news.html,Oliver Ende(1977 ),Arte Figurativa astratta,Bad News(2004)
6708,https://www.copia-di-arte.com/a/scuola-inglese/thenorthpoleexpeditionthe-1.html, Scuola Inglese(18th century ),Arte Vittoriana,The North Pole Expedition: The Alert hoisting colours in honour of having attained the highest latit
6709,https://www.copia-di-arte.com/a/valien/shell-1.html,Goetz Valien(1960 ),Arte concreta figurativa,SHELL(1993)
6710,https://www.copia-di-arte.com/a/dahl-johan-christian-clau/generalkarolkniaziewicz1762-1842.html,Johan Christian Clausen Dahl(1788  - 1857),Romanticismo,General Karol Kniaziewicz (1762-1842)(1825)
6711,https://www.copia-di-arte.com/a/albrecht-durer/design-for-a-table-founta.html,Albrecht Duerer(1471  - 1528),Rinascimento,Design for a Table Fountain(1509  &)
6712,https://www.copia-di-arte.com/a/cranach-il-vecchio/princess-maria-of-saxony.html,Lucas Cranach il Vecchio(1472  - 1553),Rinascimento,Princess Maria of Saxony(1534)
6713,https://www.copia-di-arte.com/a/sir-lawrence-alma-tadema/sunflowers-6.html,Sir Lawrence Alma-Tadema(1836  - 1912),Arte Vittoriana,Sunflowers
6714,https://www.copia-di-arte.com/a/scuola-inglese/queenelizabethi1530-1603k.html, Scuola Inglese(18th century ),Arte Vittoriana,Queen Elizabeth I (1530-1603) Knighting Francis Drake (c.1540-96) in 1581
6715,https://www.copia-di-arte.com/a/kouvaev-olege/meal.html,Olege Kouvaev,Arte concreta figurativa,meal(1997)
6716,https://www.copia-di-arte.com/a/ernst-ludwig-kirchner/thelivingroom.html,Ernst Ludwig Kirchner(1880  - 1938),Espressionismo,The Living Room
6717,https://www.copia-di-arte.com/a/easton/towardsburgatechurch.html,Timothy  Easton,Arte concreta figurativa,Towards Burgate Church 
6718,https://www.copia-di-arte.com/a/camille-pissarro/the-gaensehirtin.html,Camille Pissarro(1830  - 1903),Impressionismo,The Gänsehirtin(1893)
6719,https://www.copia-di-arte.com/a/travers/ontheup.html,Michael Travers,Arte Figurativa astratta,on the up
6720,https://www.copia-di-arte.com/a/zuloaga-ignazio/portrt-1.html,Ignazio Zuloaga(1870  - 1945),Impressionismo,Porträt (1931-01-01)
6721,https://www.copia-di-arte.com/a/caspar-david-friedrich/il-pomeriggio.html,Caspar David Friedrich(1774  - 1840),Romanticismo,Il pomeriggio(um 1822)
6722,https://www.copia-di-arte.com/a/pierre-auguste-renoir/the-bathers-7-1.html,Pierre-Auguste Renoir(1841  - 1919),Post-impressionismo,The Bathers
6723,https://www.copia-di-arte.com/a/scuola-inglese/portraitofgiovannibatista.html, Scuola Inglese(18th century ),Arte Vittoriana,Portrait of Giovanni Batista Belzoni
6724,https://www.copia-di-arte.com/a/bonnard-pierre/katze_sitzt_am_fenst.html,Pierre Bonnard(1867  - 1947),Post-impressionismo,Cat Sitting by a Window
6725,https://www.copia-di-arte.com/a/gerard-francois-pascal/jeanlannes1769-1809-1.html,François Pascal Simon Gérard(1770  - 1837),Classicismo,Jean Lannes (1769-1809)
6726,https://www.copia-di-arte.com/a/fuessli-johann-heinrich/diesndekommtindiewelt.html,Johann Heinrich Füssli(1741  - 1825),Classicismo,Die Sünde kommt in die Welt.
6727,https://www.copia-di-arte.com/a/claude-monet/apple-trees-at-vetheuil.html,Claude Monet(1840  - 1926),Impressionismo,Apple trees at Vetheuil(1878)
6728,https://www.copia-di-arte.com/a/peter-paul-rubens/the-happy-government-of-t.html,Peter Paul Rubens(1577  - 1640),Barocco,The happy government of the queen outline to the Medici cycle.
6729,https://www.copia-di-arte.com/a/hubert-robert/fruehlingsfest.html,Hubert Robert(1733  - 1808),Classicismo,Frühlingsfest(1794)
6730,https://www.copia-di-arte.com/a/powis-paul/wethreekings-1.html,Paul Powis,Arte astratta figurativa,We Three Kings
6731,https://www.copia-di-arte.com/a/ernst-ludwig-kirchner/womanbeforethemirror.html,Ernst Ludwig Kirchner(1880  - 1938),Espressionismo,Woman before the Mirror
6732,https://www.copia-di-arte.com/a/guido-reni/renisamsonsvictoryc1618-2.html,Guido Reni(1575  - 1642),Barocco,Reni / Samson s victory / c.1618
6733,https://www.copia-di-arte.com/a/vincent-van-gogh/bouquet-peonie-rose.html,Vincent van Gogh(1853  - 1890),Impressionismo,Bouquet di Peonie e Rose(1886)
6734,https://www.copia-di-arte.com/a/buerkel-heinrich/campagnalandschaft-with-a.html,Heinrich Bürkel(1802  - 1869),Romanticismo,Campagnalandschaft with aqueducts(1840)
6735,https://www.copia-di-arte.com/a/ott-anne/adamo-tryptichon.html,Anne Ott,Arte Figurativa astratta,Adamo Tryptichon(2007)
6736,https://www.copia-di-arte.com/a/edouard-manet/henrybernsteinpaintingbym.html,Edouard Manet(1832  - 1883),Impressionismo,Henry Bernstein / Painting by Manet
6737,https://www.copia-di-arte.com/a/david-teniers/brickmakers-near-hemiksem.html,David Teniers(1610  - 1690),Barocco,Brickmakers near Hemiksem (panel)(17. Jh)
6738,https://www.copia-di-arte.com/a/rembrandt-van-rijn/self-portrait-vii.html,Rembrandt van Rijn(1606  - 1669),Barocco,Self-portrait VII(1652)
6739,https://www.copia-di-arte.com/a/albrecht-durer/adrerportraitofconratverk.html,Albrecht Duerer(1471  - 1528),Rinascimento,A.Dürer / Portrait of Conrat Verkell
6740,https://www.copia-di-arte.com/a/fuessli-johann-heinrich/portrait-of-mrs-fuseli.html,Johann Heinrich Füssli(1741  - 1825),Classicismo,Portrait of Mrs Fuseli(c.1798  ov)
6741,https://www.copia-di-arte.com/a/ernst-ludwig-kirchner/liegenderweiblicherakt-2.html,Ernst Ludwig Kirchner(1880  - 1938),Espressionismo,
6742,https://www.copia-di-arte.com/a/paul-cezanne/mont-st-victoire.html,Paul Cézanne(1839  - 1906),Impressionismo,Mont St. Victoire(1904/1906)
6743,https://www.copia-di-arte.com/a/vittore-carpaccio/carpaccio___death_of_mary.html,Vittore Carpaccio(um 1450  - 1525),Rinascimento,Carpaccio / Death of Mary / Paint./ C16
6744,https://www.copia-di-arte.com/a/gerard-francois-pascal/hortense-de-beauharnais-1-3.html,François Pascal Simon Gérard(1770  - 1837),Classicismo,Hortense de Beauharnais (1783-1837)
6745,https://www.copia-di-arte.com/a/edvard-munch/mrderintoddesmarat.html,Edvard Munch(1863  - 1944),Espressionismo,(Mörderin) Tod des Marat
6746,https://www.copia-di-arte.com/a/paul-gauguin/the-white-tablecloth.html,Paul Gauguin(1848  - 1903),Post-impressionismo,The white tablecloth.(1886)
6747,https://www.copia-di-arte.com/a/gustave-caillebotte/wieseanderkste.html,Gustave Caillebotte(1848  - 1894),Impressionismo,
6748,https://www.copia-di-arte.com/a/pierre-auguste-renoir/spring-landscape-3.html,Pierre-Auguste Renoir(1841  - 1919),Post-impressionismo,Spring Landscape
6749,https://www.copia-di-arte.com/a/peter-paul-rubens/pprubensdersterbendesenec.html,Peter Paul Rubens(1577  - 1640),Barocco,"P.P.Rubens, Der sterbende Seneca"
6750,https://www.copia-di-arte.com/a/pierre-auguste-renoir/roses-in-a-pot.html,Pierre-Auguste Renoir(1841  - 1919),Post-impressionismo,Roses in a pot
6751,https://www.copia-di-arte.com/a/joh-heinrich-tischbein/amazonen-going-for-a-ride.html,Joh. Heinrich Wilhelm Tischbein(1751  - 1829),Classicismo,Amazonen going for a ride(1788)
6752,https://www.copia-di-arte.com/a/max-liebermann/laundry-grooves-in-the-gr.html,Max Liebermann(1847  - 1935),Impressionismo,Laundry grooves in the greenery
6753,https://www.copia-di-arte.com/a/pierre-auguste-renoir/la-grenouillere-2.html,Pierre-Auguste Renoir(1841  - 1919),Post-impressionismo,La Grenouillere(1871/72)
6754,https://www.copia-di-arte.com/a/caspar-david-friedrich/ship-in-the-polar-sea.html,Caspar David Friedrich(1774  - 1840),Romanticismo,Ship in the Polar Sea(12th Decem)
6755,https://www.copia-di-arte.com/a/john-singer-sargent/portrait-of-theodore-roos.html,John Singer Sargent(1856  - 1925),Impressionismo,Portrait of Theodore Roosevelt
6756,https://www.copia-di-arte.com/a/travers/wavelinesneonspace.html,Michael Travers,Arte Figurativa astratta,wave lines neon space
6757,https://www.copia-di-arte.com/a/jordaens-jacob/marsyasvondenmusenmisshandelt.html,Jacob Jordaens(1593  - 1678),Barocco,Marsyas ill-treated by the muses
6758,https://www.copia-di-arte.com/a/albrecht-durer/ascensionofchristdrerc151.html,Albrecht Duerer(1471  - 1528),Rinascimento,Ascension of Christ / Dürer / c.1510
6759,https://www.copia-di-arte.com/a/vincent-van-gogh/dastischgebet.html,Vincent van Gogh(1853  - 1890),Impressionismo,Das Tischgebet(1882)
6760,https://www.copia-di-arte.com/a/bonnard-pierre/blauer_balkon.html,Pierre Bonnard(1867  - 1947),Post-impressionismo,Le Balcon bleu(1910)
6761,https://www.copia-di-arte.com/a/willis-2/thedancer1998oiloncanvas.html,Tilly  Willis,Arte astratta figurativa,"The Dancer, 1998 (oil on canvas) "
6762,https://www.copia-di-arte.com/a/seligman/amberfortjaipur.html,Lincoln  Seligman,Arte concreta figurativa,Amber FortJaipur
6763,https://www.copia-di-arte.com/a/nicolas-poussin/nicpoussinapolloanddaphne.html,Nicolas Poussin(1594  - 1665),Classicismo,"Nic. Poussin, Apollo and Daphne c.1627"
6764,https://www.copia-di-arte.com/a/knowles-james/abarrotes.html,James Knowles(1958 ),Arte concreta figurativa,Abarrotes(2003)
6765,https://www.copia-di-arte.com/a/joh-heinrich-tischbein/ulysses-and-penelope.html,Joh. Heinrich Wilhelm Tischbein(1751  - 1829),Classicismo,Ulysses and Penelope(1802)
6766,https://www.copia-di-arte.com/a/albrecht-durer/st-john-with-st-peter-and.html,Albrecht Duerer(1471  - 1528),Rinascimento,St. John with St. Peter and St. Paul with St. Mark(1526)
6767,https://www.copia-di-arte.com/a/vincent-van-gogh/feldmitmohnblumen-vincentvangogh.html,Vincent van Gogh(1853  - 1890),Impressionismo,Campo di papaveri
6768,https://www.copia-di-arte.com/a/taylor-2/kabukitamasaburoasizayoio.html,Stevie  Taylor,Arte astratta figurativa,"Kabuki, Tamasaburo as Izayoi (oil on canvas) "
6769,https://www.copia-di-arte.com/a/francisco-jose-de-goya-1/the-dishes-dealer.html,Francisco Jose de Goya(1746  - 1828),Classicismo,The dishes dealer(1779)
6770,https://www.copia-di-arte.com/a/wassily-kandinsky/groestudiezudemwandbildfr.html,Wassily Kandinsky(16. Dezember 1866  - 13. Dezember 1944),Espressionismo,Large Study for Panel…(1914)
6771,https://www.copia-di-arte.com/a/lessing-carl-friedrich/heimkehrenderkreuzritter.html,Carl Friedrich Lessing(1808  - 1880),Impressionismo,Crusader returning home(1835)
6772,https://www.copia-di-arte.com/a/bonnard-pierre/the-breakfast-3-1.html,Pierre Bonnard(1867  - 1947),Post-impressionismo,The breakfast
6773,https://www.copia-di-arte.com/a/jean-babtiste-corot/corotlandscapenearetretat.html,Jean-Babtiste-Camille Corot(1796  - 1875),Romanticismo,Corot / Landscape near Etretat
6774,https://www.copia-di-arte.com/a/ireland-3/thehotchairoilonboard.html,William  Ireland,Arte concreta figurativa,The Hot Chair (oil on board) 
6775,https://www.copia-di-arte.com/a/unsinn-romed/sun-and-fire.html,Romed Unsinn(1966 ),Arte Figurativa astratta,Sun and Fire(2001)
6776,https://www.copia-di-arte.com/a/fantin-latour-henri/still-life-of-small-grape.html,Henri Fantin-Latour(1836  - 1904),Post-impressionismo,Still Life of Small Grapes(1896)
6777,https://www.copia-di-arte.com/a/john-constable/porch-of-feering-church-2.html,John Constable(1776  - 1837),Romanticismo,"Porch of Feering Church, 28th June(1814)"
6778,https://www.copia-di-arte.com/a/oehme-ernst-ferdinand/the-meissener-cathedral.html,Ernst Ferdinand Oehme(1797  - 1855),Romanticismo,The Meissener cathedral.(um 1829)
6779,https://www.copia-di-arte.com/a/jordaens-jacob/job-6.html,Jacob Jordaens(1593  - 1678),Barocco,Job(1620)
6780,https://www.copia-di-arte.com/a/knowles-james/egg_salad_knowles_james.html,James Knowles(1958 ),Arte concreta figurativa,Egg Salad
6781,https://www.copia-di-arte.com/a/seligman/redscreen1990acryliconcan.html,Lincoln  Seligman,Arte concreta figurativa,"Red Screen, 1990 (acrylic on canvas) "
6782,https://www.copia-di-arte.com/a/claude-monet/petit-pantheon-theatral.html,Claude Monet(1840  - 1926),Impressionismo,Petit Pantheon Theatral(1860 cil o)
6783,https://www.copia-di-arte.com/a/tiziano-vercellio/eccehomo1543detailof68666.html, Tiziano (alias Tiziano Vercellio)(ca. 1488  - 1576),Rinascimento,"Ecce Homo, 1543 (detail of 68666)"
6784,https://www.copia-di-arte.com/a/camille-pissarro/pissarrothemaid1867-2.html,Camille Pissarro(1830  - 1903),Impressionismo,Pissarro / The Maid / 1867
6785,https://www.copia-di-arte.com/a/john-william-waterhouse/narcissus-7.html,John William Waterhouse(1849  - 1917),Arte Vittoriana,Narcissus(1912)
6786,https://www.copia-di-arte.com/a/koester-alexander/papavero-in-un-vaso-scuro.html,Alexander Koester(1864  - 1932),Post-impressionismo,Papavero in un vaso scuro
6787,https://www.copia-di-arte.com/a/wassily-kandinsky/composition-46.html,Wassily Kandinsky(16. Dezember 1866  - 13. Dezember 1944),Espressionismo,Composition(1930)
6788,https://www.copia-di-arte.com/a/albrecht-durer/ulrichvarnblerdrawalbrech.html,Albrecht Duerer(1471  - 1528),Rinascimento,Ulrich Varnbüler / Draw.Albrecht Dürer
6789,https://www.copia-di-arte.com/a/paul-gauguin/auti-te-pape.html,Paul Gauguin(1848  - 1903),Post-impressionismo,Auti Te Pape(1893)
6790,https://www.copia-di-arte.com/a/gerrit-van-honthorst/diekupplerin-2.html,Gerrit van Honthorst(1590  - 1656),Barocco,The procuress(1625)
6791,https://www.copia-di-arte.com/a/cranach-il-vecchio/eva-13.html,Lucas Cranach il Vecchio(1472  - 1553),Rinascimento,Eve
6792,https://www.copia-di-arte.com/a/pierre-auguste-renoir/strawberries-on-a-white-t.html,Pierre-Auguste Renoir(1841  - 1919),Post-impressionismo,Strawberries on a White Tablecloth
6793,https://www.copia-di-arte.com/a/scuola-inglese/sarahsiddons1755-1831asla.html, Scuola Inglese(18th century ),Arte Vittoriana,Sarah Siddons (1755-1831) as Lady Macbeth
6794,https://www.copia-di-arte.com/a/franz-marc/liegendespferd.html,Franz Marc(1880  - 1916),Espressionismo,Lying horse(1911)
6795,https://www.copia-di-arte.com/a/watteau-jean-antoine/einwaldbach.html,Jean-Antoine Watteau(1684  - 1721),Barocco,Ein Waldbach(1893)
6796,https://www.copia-di-arte.com/a/willis-3/houseonthehillbombay1991w.html,Lucy Willis(-  - -),Arte astratta figurativa,"House on the Hill, Bombay, 1991 (w/c on paper) "
6797,https://www.copia-di-arte.com/a/etty-william/the-bather-3.html,William Etty(1787  - 1849),Classicismo,The Bather
6798,https://www.copia-di-arte.com/a/wassily-kandinsky/kontrastmitbegleitung.html,Wassily Kandinsky(16. Dezember 1866  - 13. Dezember 1944),Espressionismo,Contrast with Accompaniment(1935)
6799,https://www.copia-di-arte.com/a/wassily-kandinsky/glass-picture-with-a-red.html,Wassily Kandinsky(16. Dezember 1866  - 13. Dezember 1944),Espressionismo,Glass picture with a red spot.(um 1913)
6800,https://www.copia-di-arte.com/a/powis-paul/yellowfield-1.html,Paul Powis,Arte astratta figurativa,Yellow Field
6801,https://www.copia-di-arte.com/a/pierre-auguste-renoir/renoirpaulmeunier1877-2.html,Pierre-Auguste Renoir(1841  - 1919),Post-impressionismo,Renoir / Paul Meunier / 1877
6802,https://www.copia-di-arte.com/a/wassily-kandinsky/komposition-45.html,Wassily Kandinsky(16. Dezember 1866  - 13. Dezember 1944),Espressionismo,Komposition.
6803,https://www.copia-di-arte.com/a/edouard-manet/italienerin.html,Edouard Manet(1832  - 1883),Impressionismo,Italienerin(1860)
6804,https://www.copia-di-arte.com/a/albrecht-durer/innsbruckvonnordengesehen.html,Albrecht Duerer(1471  - 1528),Rinascimento,Innsbruck von Norden gesehen(1494)
6805,https://www.copia-di-arte.com/a/modersohn-becker-paula-1/schlafendes-kind.html,Paula Modersohn-Becker(1876  - 1907),Espressionismo,Schlafendes Kind(1904)
6806,https://www.copia-di-arte.com/a/roberts-david/evening-over-london-look.html,David Roberts(1796  - 1864),Romanticismo,"Evening over London, look over the Thames on piece Pauls Cathedral"
6807,https://www.copia-di-arte.com/a/wassily-kandinsky/zweibewegungen.html,Wassily Kandinsky(16. Dezember 1866  - 13. Dezember 1944),Espressionismo,Zwei Bewegungen(1924)
6808,https://www.copia-di-arte.com/a/bartolome-esteban-murillo/jacob-setting-the-peeled.html,Bartolomé Esteban Perez Murillo(1618  - 1682),Barocco,Jacob Setting the Peeled Rods before the Flocks of Laban
6809,https://www.copia-di-arte.com/a/joel/golfatthebelfry.html,Judy  Joel,Arte concreta figurativa,Golf at the Belfry
6810,https://www.copia-di-arte.com/a/fantin-latour-henri/carnations-1.html,Henri Fantin-Latour(1836  - 1904),Post-impressionismo,Carnations
6811,https://www.copia-di-arte.com/a/caspar-david-friedrich/sonnenaufgangneubrandenb.html,Caspar David Friedrich(1774  - 1840),Romanticismo,Sunrise Neubrandenburg
6812,https://www.copia-di-arte.com/a/carl-blechen/muehlental-at-amalfi.html,Karl Eduard Ferdinand Blechen(1798  - 1840),Romanticismo,Mühlental at Amalfi.(um 1830)
6813,https://www.copia-di-arte.com/a/paul-cezanne/montagne-sainte-victoire-1.html,Paul Cézanne(1839  - 1906),Impressionismo,Montagne Sainte-Victoire(1886-87)
6814,https://www.copia-di-arte.com/a/franz-xaver-winterhalter/florinde-and-her-friends.html,Franz Xaver Winterhalter(1805  - 1873),Classicismo,Florinde and her friends
6815,https://www.copia-di-arte.com/a/scuola-inglese/queenelizabethiatprayerfr.html, Scuola Inglese(18th century ),Arte Vittoriana,"Queen Elizabeth I at Prayer, frontispiece to ''Christian Prayers''"
6816,https://www.copia-di-arte.com/a/albrecht-durer/christsarrestdrer1508-2.html,Albrecht Duerer(1471  - 1528),Rinascimento,Christ s Arrest / Dürer / 1508
6817,https://www.copia-di-arte.com/a/zoffany-johann/john-verney-14th-baron-wi.html,Johann Zoffany(1733  - 1810),Classicismo,"John Verney, 14th Baron Willoughby de Broke (1738-1816) and Lady Louisa North (1737-1816) his wife(1766)"
6818,https://www.copia-di-arte.com/a/hubert-robert/landschaft-39.html,Hubert Robert(1733  - 1808),Classicismo,Landscape
6819,https://www.copia-di-arte.com/a/caspar-david-friedrich/two-men-at-moonrise-by-th.html,Caspar David Friedrich(1774  - 1840),Romanticismo,Two men at moonrise by the sea(1835/37)
6820,https://www.copia-di-arte.com/a/fantin-latour-henri/phlox.html,Henri Fantin-Latour(1836  - 1904),Post-impressionismo,Phlox(1870)
6821,https://www.copia-di-arte.com/a/william-turner/merwick-abbey.html,William Turner(1775  - 1851),Romanticismo,Merwick Abbey
6822,https://www.copia-di-arte.com/a/scuola-inglese/thewifeofbathillustration.html, Scuola Inglese(18th century ),Arte Vittoriana,"The Wife of Bath, illustration from Geoffrey Chaucer''s (c.1345-1400) ''Canterbury Tales'', printed "
6823,https://www.copia-di-arte.com/a/camille-pissarro/middayrest1887gouacheonpa.html,Camille Pissarro(1830  - 1903),Impressionismo,"Midday Rest, 1887 (gouache on paper)(19th)"
6824,https://www.copia-di-arte.com/a/walter-Moras/inverno-in-un-paesino.html,Walter Moras(1856  - 1925),Romanticismo,Inverno in un paesino
6825,https://www.copia-di-arte.com/a/scuola-inglese/a-nun-surrounded-by-relic.html, Scuola Inglese(18th century ),Arte Vittoriana,A nun surrounded by relics
6826,https://www.copia-di-arte.com/a/pierre-auguste-renoir/the-guitar-player-1.html,Pierre-Auguste Renoir(1841  - 1919),Post-impressionismo,The Guitar Player(1896-97)
6827,https://www.copia-di-arte.com/a/weiss-4/cubanportrait41996acrylic.html,Marjorie  Weiss,Arte Figurativa astratta,"Cuban Portrait #4, 1996 (acrylic on canvas) "
6828,https://www.copia-di-arte.com/a/scuola-inglese/montegobayjamaica.html, Scuola Inglese(18th century ),Arte Vittoriana,"Montego Bay, Jamaica"
6829,https://www.copia-di-arte.com/a/edgar-degas/woman-at-her-toilet-5.html,Edgar Degas(1834  - 1917),Impressionismo,Woman at her Toilet(c.1895-190)
6830,https://www.copia-di-arte.com/a/alexej-von-jawlensky/the-humpback.html,Alexej von Jawlensky(1864  - 1941),Espressionismo,The humpback(1905)
6831,https://www.copia-di-arte.com/a/edgar-degas/quattro-ballerine-sul-palco.html,Edgar Degas(1834  - 1917),Impressionismo,Quattro ballerine sul palco
6832,https://www.copia-di-arte.com/a/sir-anthonis-van-dyck/lady-anne-cecil.html,Sir Anthonis van Dyck(1599  - 1641),Barocco,Lady Anne Cecil
6833,https://www.copia-di-arte.com/a/pierre-auguste-renoir/gartenmitolivenbumenjardindoliviers.html,Pierre-Auguste Renoir(1841  - 1919),Post-impressionismo,Garten mit Olivenbäumen (Jardin d'oliviers)(1907)
6834,https://www.copia-di-arte.com/a/ireland-3/mirrorinthecairngorms.html,William  Ireland,Arte concreta figurativa,Mirror in the Cairngorms
6835,https://www.copia-di-arte.com/a/paul-cezanne/the-house-of-the-hanged-m.html,Paul Cézanne(1839  - 1906),Impressionismo,"The House of the Hanged Man, Auvers-sur-Oise(1873)"
6836,https://www.copia-di-arte.com/a/jean-babtiste-corot/dertanzdernymphen.html,Jean-Babtiste-Camille Corot(1796  - 1875),Romanticismo,The Dance of the Nymphs
6837,https://www.copia-di-arte.com/a/claude-monet/the-lake-at-montgeron.html,Claude Monet(1840  - 1926),Impressionismo,The Lake at Montgeron
6838,https://www.copia-di-arte.com/a/leonardo-da-vinci/kopfstudienzurschlachtvonanghiari.html,Leonardo da Vinci(1452  - 1519),Rinascimento,Study of Two Warriors' Heads for the Battle of Anghiari
6839,https://www.copia-di-arte.com/a/rembrandt-van-rijn/danae.html,Rembrandt van Rijn(1606  - 1669),Barocco,Danae(1643)
6840,https://www.copia-di-arte.com/a/paul-cezanne/first-snow-at-l-estaque.html,Paul Cézanne(1839  - 1906),Impressionismo,First snow at l ' Estaque(1870)
6841,https://www.copia-di-arte.com/a/oehme-ernst-ferdinand/the-chapel-in-the-snow.html,Ernst Ferdinand Oehme(1797  - 1855),Romanticismo,The chapel in the snow(1839)
6842,https://www.copia-di-arte.com/a/knowles-james/bailando_en_el_espacio_kn.html,James Knowles(1958 ),Arte concreta figurativa,Bailando en el Espacio(2007)
6843,https://www.copia-di-arte.com/a/albrecht-durer/hofderburgzuinnsbruck.html,Albrecht Duerer(1471  - 1528),Rinascimento,
6844,https://www.copia-di-arte.com/a/von-schwind-moritz-1/a-ministrel-with-a-hermit.html,Moritz von Schwind(1804  - 1871),Romanticismo,A ministrel with a hermit(1846)
6845,https://www.copia-di-arte.com/a/jean-etienne-liotard/4053262462525.html,Jean-Étienne Liotard(1702  - 1789),Classicismo,Self-Portrait(1789)
6846,https://www.copia-di-arte.com/a/edouard-manet/maskenballinderoper.html,Edouard Manet(1832  - 1883),Impressionismo,Masked Ball at the Opera(1873)
6847,https://www.copia-di-arte.com/a/neal/no1271992oiloncanvas.html,Trevor  Neal,Arte concreta figurativa,"No. 127, 1992 (oil on canvas) "
6848,https://www.copia-di-arte.com/a/chardin-jean-baptiste/traubenundgranatpfel.html,Jean-Baptiste Siméon Chardin(1699  - 1779),Romanticismo,Grapes and pomegranates(1763)
